SlotPitchRatio,tau_so,tau_g,Harmonic_order,coupling_coefficient
0.810344827586,0.1,0.02,13,-0.00276599553838424
0.810344827586,0.105263157895,0.01,7,0.0122267848265012
0.810344827586,0.1,0.01,9,-0.0139089492249863
0.810344827586,0.1,0.01,3,-0.04818243829463
0.810344827586,0.1,0.01,5,0.00309002082767317
0.810344827586,0.1,0.01,1,0.233417271094178
0.810344827586,0.1,0.0125,1,0.233381100187016
0.810344827586,0.1,0.01,11,0.0087984739623148
0.810344827586,0.1,0.0125,5,0.00308654887672962
0.810344827586,0.1,0.015,5,0.00308127859949264
0.810344827586,0.105263157895,0.01,13,-0.00240383357920276
0.810344827586,0.1,0.0125,3,-0.0481288930430433
0.810344827586,0.1,0.015,1,0.233339345018996
0.810344827586,0.105263157895,0.0125,7,0.0121040076817525
0.810344827586,0.1,0.015,11,0.00846942428142707
0.810344827586,0.1,0.0175,5,0.00307338184280579
0.810344827586,0.1,0.015,3,-0.048065272976164
0.810344827586,0.1,0.0175,3,-0.0479913151852446
0.810344827586,0.1,0.0175,1,0.23329219021839
0.810344827586,0.105263157895,0.015,7,0.0120127293625749
0.810344827586,0.1,0.0175,11,0.00827501971208715
0.810344827586,0.1,0.02,1,0.233240380700411
0.810344827586,0.105263157895,0.0125,13,-0.00239009510980394
0.810344827586,0.1,0.02,5,0.00306382511201074
0.810344827586,0.105263157895,0.0175,7,0.0118551522936948
0.810344827586,0.105263157895,0.015,13,-0.002304096949176
0.810344827586,0.1,0.02,3,-0.0479080481752262
0.810344827586,0.105263157895,0.0175,9,-0.0123275935545379
0.810344827586,0.1,0.02,11,0.0080658570915901
0.810344827586,0.105263157895,0.0175,13,-0.00213545678200099
0.810344827586,0.105263157895,0.0175,11,0.00710626475143688
0.810344827586,0.105263157895,0.01,3,-0.0478455558677605
0.810344827586,0.105263157895,0.02,7,0.0117041366006478
0.810344827586,0.105263157895,0.01,1,0.233272551420007
0.810344827586,0.105263157895,0.01,9,-0.0130062000204639
0.810344827586,0.105263157895,0.01,11,0.00775568351982812
0.810344827586,0.105263157895,0.02,9,-0.0120999262070384
0.810344827586,0.105263157895,0.02,11,0.006897741861921
0.810344827586,0.105263157895,0.02,13,-0.0020155695637455
0.810344827586,0.105263157895,0.01,5,0.00297080672167082
0.810344827586,0.105263157895,0.015,3,-0.0477315243104533
0.810344827586,0.105263157895,0.0125,1,0.233237237977087
0.810344827586,0.105263157895,0.0125,9,-0.0128552994411916
0.810344827586,0.105263157895,0.0125,3,-0.0477938752179375
0.810344827586,0.105263157895,0.0125,5,0.00296979056800279
0.810344827586,0.110526315789,0.01,7,0.0118215335859609
0.810344827586,0.105263157895,0.015,1,0.233196296919849
0.810344827586,0.105263157895,0.0125,11,0.00761694937189265
0.810344827586,0.105263157895,0.015,11,0.00745820822913567
0.810344827586,0.105263157895,0.015,5,0.00296593983018823
0.810344827586,0.110526315789,0.0125,7,0.0116884178602098
0.810344827586,0.110526315789,0.01,13,-0.00174298573692369
0.810344827586,0.105263157895,0.0175,3,-0.0476588249596639
0.810344827586,0.105263157895,0.0175,1,0.23314976645838
0.810344827586,0.105263157895,0.015,9,-0.0126821933693066
0.810344827586,0.110526315789,0.015,7,0.0116078776935367
0.810344827586,0.105263157895,0.0175,5,0.00295963898579043
0.810344827586,0.105263157895,0.02,1,0.233098279722467
0.810344827586,0.110526315789,0.0125,13,-0.00168684609842146
0.810344827586,0.110526315789,0.0175,7,0.0114856082215721
0.810344827586,0.105263157895,0.02,5,0.00295183824698652
0.810344827586,0.105263157895,0.02,3,-0.0475767058342855
0.810344827586,0.110526315789,0.0175,9,-0.0114837497067707
0.810344827586,0.110526315789,0.0175,11,0.00613715334423295
0.810344827586,0.110526315789,0.015,13,-0.00162067895409514
0.810344827586,0.110526315789,0.0175,13,-0.00148497876960484
0.810344827586,0.110526315789,0.02,7,0.0113112648533529
0.810344827586,0.110526315789,0.01,3,-0.0474878889918008
0.810344827586,0.110526315789,0.02,9,-0.0112396309718094
0.810344827586,0.110526315789,0.01,5,0.00284358860412081
0.810344827586,0.110526315789,0.01,1,0.233114906447647
0.810344827586,0.110526315789,0.01,11,0.00671680969727268
0.810344827586,0.110526315789,0.01,9,-0.0120880092076571
0.810344827586,0.110526315789,0.0125,1,0.233080505026024
0.810344827586,0.110526315789,0.0125,5,0.00284424143267221
0.810344827586,0.110526315789,0.02,13,-0.00143308133815422
0.810344827586,0.110526315789,0.0125,3,-0.0474378588300724
0.810344827586,0.110526315789,0.0125,9,-0.0119465060335591
0.810344827586,0.115789473684,0.01,7,0.0113947071257772
0.810344827586,0.110526315789,0.0125,11,0.00659419041413563
0.810344827586,0.110526315789,0.015,1,0.233040503050175
0.810344827586,0.110526315789,0.015,9,-0.0117831902330725
0.810344827586,0.115789473684,0.01,13,-0.00100371637805359
0.810344827586,0.110526315789,0.015,11,0.00645323461663375
0.810344827586,0.110526315789,0.015,5,0.00284269841694049
0.810344827586,0.115789473684,0.0125,7,0.0112617974801745
0.810344827586,0.110526315789,0.015,3,-0.0473775662795437
0.810344827586,0.115789473684,0.0125,13,-0.00095984483274603
0.810344827586,0.110526315789,0.0175,1,0.232994623939299
0.810344827586,0.110526315789,0.0175,3,-0.0473063694986019
0.810344827586,0.115789473684,0.015,7,0.0111836624355297
0.810344827586,0.115789473684,0.015,13,-0.000903168074304118
0.810344827586,0.110526315789,0.0175,5,0.00283849275339023
0.810344827586,0.110526315789,0.02,1,0.232943374516874
0.810344827586,0.110526315789,0.02,3,-0.0472249013349366
0.810344827586,0.110526315789,0.02,11,0.00612797284201707
0.810344827586,0.115789473684,0.0175,7,0.0110686776741032
0.810344827586,0.110526315789,0.02,5,0.00283113868959334
0.810344827586,0.115789473684,0.0175,13,-0.000860695144851146
0.810344827586,0.115789473684,0.0175,11,0.00525809428280478
0.810344827586,0.115789473684,0.0175,9,-0.0106412954294941
0.810344827586,0.115789473684,0.01,1,0.232944847010913
0.810344827586,0.115789473684,0.02,7,0.0109026007357539
0.810344827586,0.115789473684,0.01,5,0.0027084984257678
0.810344827586,0.115789473684,0.02,9,-0.0103406469824067
0.810344827586,0.115789473684,0.01,3,-0.0471095555844335
0.810344827586,0.115789473684,0.01,11,0.00568897172066582
0.810344827586,0.115789473684,0.0125,1,0.232911366079879
0.810344827586,0.115789473684,0.0125,3,-0.0470615925944522
0.810344827586,0.115789473684,0.02,13,-0.000830765997348518
0.810344827586,0.115789473684,0.0125,9,-0.0110265815537825
0.810344827586,0.115789473684,0.01,9,-0.0111589403651406
0.810344827586,0.121052631579,0.01,7,0.0109178332145986
0.810344827586,0.115789473684,0.015,1,0.232871789614346
0.810344827586,0.115789473684,0.0125,5,0.00271107926830706
0.810344827586,0.115789473684,0.015,5,0.00271085223971108
0.810344827586,0.121052631579,0.01,13,-0.000349894733691396
0.810344827586,0.115789473684,0.0125,11,0.00558237519184984
0.810344827586,0.115789473684,0.015,11,0.00545955344679854
0.810344827586,0.115789473684,0.015,3,-0.0470025431739253
0.810344827586,0.115789473684,0.015,9,-0.0108739304470197
0.810344827586,0.121052631579,0.0125,7,0.0108446799172175
0.810344827586,0.115789473684,0.0175,1,0.232826906054717
0.810344827586,0.121052631579,0.0125,13,-0.000316467813549814
0.810344827586,0.121052631579,0.0125,9,-0.0100454814527011
0.810344827586,0.115789473684,0.0175,3,-0.0469333301696769
0.810344827586,0.121052631579,0.015,7,0.0107448423616934
0.810344827586,0.115789473684,0.0175,5,0.00270837266011673
0.810344827586,0.115789473684,0.02,1,0.232776351802206
0.810344827586,0.121052631579,0.015,13,-0.000300850663834574
0.810344827586,0.115789473684,0.02,5,0.00270318418209079
0.810344827586,0.115789473684,0.02,3,-0.0468537809946235
0.810344827586,0.115789473684,0.02,11,0.00517598746839861
0.810344827586,0.121052631579,0.0175,7,0.0106452218291853
0.810344827586,0.121052631579,0.0175,13,-0.000282475524598724
0.810344827586,0.121052631579,0.02,7,0.0104770185670591
0.810344827586,0.121052631579,0.01,3,-0.0467110388581138
0.810344827586,0.121052631579,0.01,1,0.232762294473744
0.810344827586,0.121052631579,0.01,5,0.00256558622216637
0.810344827586,0.121052631579,0.02,9,-0.00948258146077903
0.810344827586,0.121052631579,0.01,9,-0.010223116975241
0.810344827586,0.121052631579,0.0125,3,-0.0466651842751471
0.810344827586,0.121052631579,0.02,13,-0.000254130574159925
0.810344827586,0.121052631579,0.01,11,0.00467924083140753
0.810344827586,0.121052631579,0.0125,11,0.00458867359461811
0.810344827586,0.121052631579,0.0125,5,0.00257021342822062
0.810344827586,0.121052631579,0.015,5,0.00257173239438756
0.810344827586,0.121052631579,0.0125,1,0.232729719163673
0.810344827586,0.126315789474,0.01,7,0.01050022047184
0.810344827586,0.121052631579,0.015,3,-0.0466080554431997
0.810344827586,0.121052631579,0.015,1,0.232691017917363
0.810344827586,0.126315789474,0.01,13,0.000230150244824065
0.810344827586,0.121052631579,0.015,9,-0.00995808885903745
0.810344827586,0.126315789474,0.0125,7,0.0103954210805541
0.810344827586,0.121052631579,0.015,11,0.00448377588729188
0.810344827586,0.121052631579,0.0175,3,-0.0465401360464277
0.810344827586,0.126315789474,0.0125,13,0.000268308401532859
0.810344827586,0.121052631579,0.02,1,0.232596686004702
0.810344827586,0.121052631579,0.0175,1,0.232646801753774
0.810344827586,0.121052631579,0.0175,5,0.00257104026905301
0.810344827586,0.121052631579,0.0175,11,0.0043671134695589
0.810344827586,0.121052631579,0.02,3,-0.0464620173225977
0.810344827586,0.126315789474,0.015,7,0.0103077821964043
0.810344827586,0.126315789474,0.015,13,0.00027768279246936
0.810344827586,0.121052631579,0.02,5,0.00256747963233833
0.810344827586,0.121052631579,0.0175,9,-0.00979962248385504
0.810344827586,0.126315789474,0.0175,7,0.0102040671955331
0.810344827586,0.126315789474,0.0175,13,0.000300034935846467
0.810344827586,0.121052631579,0.02,11,0.00423995897744823
0.810344827586,0.126315789474,0.01,1,0.232567646465159
0.810344827586,0.126315789474,0.02,7,0.0100299186422044
0.810344827586,0.126315789474,0.01,9,-0.00928335892896945
0.810344827586,0.126315789474,0.01,5,0.00241587242740172
0.810344827586,0.126315789474,0.01,11,0.00369258484352699
0.810344827586,0.126315789474,0.0125,3,-0.0462484044322581
0.810344827586,0.126315789474,0.01,3,-0.0462925635550901
0.810344827586,0.126315789474,0.02,9,-0.00859602544224491
0.810344827586,0.126315789474,0.0125,1,0.232535866778643
0.810344827586,0.126315789474,0.0125,9,-0.00917092430093065
0.810344827586,0.126315789474,0.02,13,0.000317849075688025
0.810344827586,0.126315789474,0.015,1,0.232498080170145
0.810344827586,0.126315789474,0.0125,5,0.00242177703830473
0.810344827586,0.126315789474,0.0125,11,0.00361840711840258
0.810344827586,0.126315789474,0.015,3,-0.0461933263508044
0.810344827586,0.126315789474,0.015,9,-0.00904024507401608
0.810344827586,0.126315789474,0.015,5,0.00242549675477577
0.810344827586,0.131578947368,0.01,7,0.0100604062306865
0.810344827586,0.126315789474,0.015,11,0.00353133148758883
0.810344827586,0.126315789474,0.0175,1,0.232454446743016
0.810344827586,0.126315789474,0.0175,3,-0.0461271610384332
0.810344827586,0.126315789474,0.0175,5,0.00242635826644738
0.810344827586,0.131578947368,0.0125,7,0.009958544863699
0.810344827586,0.131578947368,0.01,13,0.000758498233201854
0.810344827586,0.126315789474,0.0175,9,-0.00889371459911948
0.810344827586,0.126315789474,0.02,1,0.232405213634311
0.810344827586,0.131578947368,0.015,7,0.00986433348834425
0.810344827586,0.131578947368,0.015,9,-0.00807484116762977
0.810344827586,0.126315789474,0.0175,11,0.00343428738055879
0.810344827586,0.131578947368,0.0125,13,0.000755369141492996
0.810344827586,0.126315789474,0.02,5,0.00242495165284042
0.810344827586,0.131578947368,0.015,11,0.00256189893408378
0.810344827586,0.126315789474,0.02,3,-0.0460509392425723
0.810344827586,0.131578947368,0.015,13,0.000796277003135465
0.810344827586,0.131578947368,0.0175,7,0.00974856493548264
0.810344827586,0.131578947368,0.0175,9,-0.00789642965957925
0.810344827586,0.126315789474,0.02,11,0.00332848329285985
0.810344827586,0.131578947368,0.0175,13,0.000795644020906762
0.810344827586,0.131578947368,0.02,9,-0.00770315335471905
0.810344827586,0.131578947368,0.02,7,0.00961709845971862
0.810344827586,0.131578947368,0.01,3,-0.0458525376605662
0.810344827586,0.131578947368,0.02,13,0.000824066915512629
0.810344827586,0.131578947368,0.01,5,0.00225722682681599
0.810344827586,0.131578947368,0.01,11,0.00273641243666774
0.810344827586,0.131578947368,0.01,9,-0.00834514170683639
0.810344827586,0.131578947368,0.01,1,0.232360275575396
0.810344827586,0.131578947368,0.0125,1,0.232329908159065
0.810344827586,0.131578947368,0.0125,11,0.00267848508067863
0.810344827586,0.136842105263,0.01,7,0.00959756952111724
0.810344827586,0.131578947368,0.015,1,0.232293210375541
0.810344827586,0.131578947368,0.0125,5,0.00226638074483205
0.810344827586,0.131578947368,0.0125,3,-0.0458116817127553
0.810344827586,0.131578947368,0.0125,9,-0.00824292468089807
0.810344827586,0.131578947368,0.015,3,-0.0457588583910594
0.810344827586,0.131578947368,0.015,5,0.00227183390554471
0.810344827586,0.136842105263,0.0125,7,0.00946600345646734
0.810344827586,0.136842105263,0.01,13,0.00126526025654284
0.810344827586,0.136842105263,0.0125,11,0.00174361636055365
0.810344827586,0.131578947368,0.0175,3,-0.0456954019276429
0.810344827586,0.136842105263,0.0125,9,-0.00729327171489158
0.810344827586,0.131578947368,0.0175,5,0.00227514423088577
0.810344827586,0.131578947368,0.0175,11,0.00253180882896191
0.810344827586,0.136842105263,0.015,7,0.00936058881200074
0.810344827586,0.136842105263,0.0125,13,0.00125589297667536
0.810344827586,0.131578947368,0.0175,1,0.232250581384427
0.810344827586,0.131578947368,0.02,5,0.00227572655297555
0.810344827586,0.131578947368,0.02,1,0.232202086158004
0.810344827586,0.131578947368,0.02,3,-0.0456212133992225
0.810344827586,0.136842105263,0.0175,7,0.00926591245538157
0.810344827586,0.136842105263,0.015,13,0.00123565322557303
0.810344827586,0.136842105263,0.0175,9,-0.00695399724043308
0.810344827586,0.131578947368,0.02,11,0.00244681020543302
0.810344827586,0.136842105263,0.01,1,0.232141380576242
0.810344827586,0.136842105263,0.01,3,-0.0453941894055051
0.810344827586,0.136842105263,0.01,5,0.00209382103148192
0.810344827586,0.136842105263,0.02,7,0.00914751254324107
0.810344827586,0.136842105263,0.0175,13,0.0012268244011362
0.810344827586,0.136842105263,0.02,9,-0.00678849475938001
0.810344827586,0.136842105263,0.02,11,0.00144285793438122
0.810344827586,0.136842105263,0.01,9,-0.00741080229544935
0.810344827586,0.136842105263,0.0125,1,0.232111869226432
0.810344827586,0.136842105263,0.0125,3,-0.0453552642228437
0.810344827586,0.136842105263,0.02,13,0.00120886325827806
0.810344827586,0.136842105263,0.01,11,0.00181581394114205
0.810344827586,0.142105263158,0.01,7,0.00910457146950799
0.810344827586,0.136842105263,0.0125,5,0.00210449222345382
0.810344827586,0.136842105263,0.015,3,-0.0453047136556609
0.810344827586,0.136842105263,0.015,1,0.232076170110086
0.810344827586,0.136842105263,0.015,5,0.00211218016192567
0.810344827586,0.142105263158,0.01,13,0.00176267083715921
0.810344827586,0.136842105263,0.015,11,0.0017219399475375
0.810344827586,0.142105263158,0.0125,7,0.00905101041129704
0.810344827586,0.136842105263,0.015,9,-0.00721207472386754
0.810344827586,0.142105263158,0.0125,9,-0.00638587279637951
0.810344827586,0.142105263158,0.0125,13,0.0016950842183998
0.810344827586,0.136842105263,0.0175,1,0.232034285709504
0.810344827586,0.142105263158,0.015,7,0.00893802103906423
0.810344827586,0.136842105263,0.0175,5,0.00211714185692738
0.810344827586,0.136842105263,0.0175,3,-0.0452435655178099
0.810344827586,0.136842105263,0.02,1,0.231986541271183
0.810344827586,0.136842105263,0.02,3,-0.0451709539831199
0.810344827586,0.136842105263,0.0175,11,0.00166303402542686
0.810344827586,0.136842105263,0.02,5,0.00211934190922963
0.810344827586,0.142105263158,0.0175,7,0.00881026352513689
0.810344827586,0.142105263158,0.0175,9,-0.0060696674022711
0.810344827586,0.142105263158,0.0175,13,0.00167482409636164
0.810344827586,0.142105263158,0.015,13,0.00166170547396193
0.810344827586,0.142105263158,0.01,3,-0.0449162522730798
0.810344827586,0.142105263158,0.01,5,0.00192389863818001
0.810344827586,0.142105263158,0.02,7,0.00870286692174768
0.810344827586,0.142105263158,0.02,9,-0.00592348783829614
0.810344827586,0.142105263158,0.0125,1,0.231882153142166
0.810344827586,0.142105263158,0.01,1,0.231910517682308
0.810344827586,0.142105263158,0.02,13,0.00164472888360278
0.810344827586,0.142105263158,0.0125,3,-0.044879749943233
0.810344827586,0.142105263158,0.01,11,0.000936752934931274
0.810344827586,0.142105263158,0.0125,5,0.00193639030264484
0.810344827586,0.142105263158,0.0125,11,0.000909590218099658
0.810344827586,0.142105263158,0.01,9,-0.0064855236325598
0.810344827586,0.147368421053,0.01,13,0.00213408048885374
0.810344827586,0.147368421053,0.01,7,0.00861324962584164
0.810344827586,0.142105263158,0.015,1,0.231847353599264
0.810344827586,0.142105263158,0.015,5,0.00194668576344581
0.810344827586,0.147368421053,0.0125,7,0.00854025335570858
0.810344827586,0.142105263158,0.015,3,-0.0448318263551117
0.810344827586,0.142105263158,0.015,9,-0.00630856297070358
0.810344827586,0.142105263158,0.0175,1,0.231806509695014
0.810344827586,0.142105263158,0.0175,5,0.00195400650247452
0.810344827586,0.142105263158,0.015,11,0.000874939396650336
0.810344827586,0.147368421053,0.015,7,0.00845893320478209
0.810344827586,0.147368421053,0.0125,13,0.00208563058168256
0.810344827586,0.142105263158,0.0175,3,-0.0447729229536681
0.810344827586,0.142105263158,0.02,1,0.231759089339477
0.810344827586,0.142105263158,0.02,3,-0.0447017288062608
0.810344827586,0.142105263158,0.02,5,0.00195720874556414
0.810344827586,0.142105263158,0.0175,11,0.000834490860251853
0.810344827586,0.147368421053,0.015,13,0.00206904072634309
0.810344827586,0.142105263158,0.02,11,0.000789560098075161
0.810344827586,0.147368421053,0.0175,7,0.00836511732472991
0.810344827586,0.147368421053,0.0175,13,0.00200373308806964
0.810344827586,0.147368421053,0.01,5,0.0017483177545369
0.810344827586,0.147368421053,0.01,3,-0.0444193940882545
0.810344827586,0.147368421053,0.02,7,0.00824259159378402
0.810344827586,0.147368421053,0.02,9,-0.0050843025813608
